"model_id","draw_id","sample_index","date","segment","value"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-05","history","17.8330660082708"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-06","history","14.8873332409101"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-07","history","16417817.6632686"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-08","history","3458966.35207318"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-09","history","0.0000000219894430456579"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-10","history","7.15834935399364"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-11","history","3.26487528833620"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-12","history","0.317810368448486"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-13","history","12614398.9969666"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-14","history","0.622018056771431"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-15","history","10.0814277942130"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-16","history","0.180919591115491"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-17","history","0.0751466351254769"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-18","history","0.174089482734072"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-19","history","10.4694226324517"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-20","history","466564.407086027"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-21","history","8.17460296845103"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-22","history","0.0797557435580648"
"exdqlm_multivar_synth_keep","draw_001",1,"2021-01-23","history","4.30558613471343"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-05","history","33519387.4921130"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-06","history","0.0158954083011779"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-07","history","0.126152049539145"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-08","history","15.0597698619627"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-09","history","0.0629270007092526"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-10","history","29861610.3026493"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-11","history","0.232761319658408"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-12","history","2.30268691083042"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-13","history","0.0190771970446448"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-14","history","0.102126815313420"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-15","history","0.0831847296392835"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-16","history","0.165635902732231"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-17","history","0.0853454673318951"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-18","history","6.17828779459125"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-19","history","42382249.3469376"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-20","history","7.33088626250202"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-21","history","0.0000000393190886654117"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-22","history","0.0678835615018901"
"exdqlm_multivar_synth_keep","draw_002",17,"2021-01-23","history","0.178100822610796"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-05","history","0.0000000103025662010133"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-06","history","596091.837514747"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-07","history","0.642078624109754"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-08","history","8.71746426148452"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-09","history","0.196545674654923"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-10","history","0.0000000209188635858016"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-11","history","146277428.735750"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-12","history","0.0249929116212750"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-13","history","0.0707474155057357"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-14","history","0.0566805834749670"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-15","history","3.79973145012884"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-16","history","1674557.32912031"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-17","history","44117016.5576247"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-18","history","2.30728792353200"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-19","history","0.0989402544522548"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-20","history","1876748.62095297"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-21","history","914759.428307467"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-22","history","0.0878039933320955"
"exdqlm_multivar_synth_keep","draw_003",32,"2021-01-23","history","0.0000000230521232144850"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-05","history","3.37644808017417"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-06","history","19.6312946932173"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-07","history","38668108.8630450"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-08","history","0.535159789321801"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-09","history","0.0556421677929618"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-10","history","3.08115494954620"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-11","history","13.3146389421897"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-12","history","0.180894170488187"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-13","history","0.142878214069838"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-14","history","8.10861374863244"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-15","history","0.290347769515290"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-16","history","763265.449349297"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-17","history","44671053.6059608"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-18","history","0.0313317680718457"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-19","history","50208807.3348064"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-20","history","6755794.42748837"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-21","history","7.86793684792423"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-22","history","12370272.9404238"
"exdqlm_multivar_synth_keep","draw_004",48,"2021-01-23","history","6971736.18660100"
"exdqlm_multivar_synth_keep","draw_005",64,"2021-01-05","history","10090869.0114896"
"exdqlm_multivar_synth_keep","draw_005",64,"2021-01-06","history","0.111610184092721"
