"model_id","date","segment","observed","q05","q20","q35","q50","q65","q80","q95"
"exdqlm_multivar_synth_keep","2021-01-05","history","0.695767770961471","0.00580322576365156","0.140412611702038","0.235830718706175","1.16945054375371","10.5276531791773","22.8808992934007","96947366.0117158"
"exdqlm_multivar_synth_keep","2021-01-06","history","0.513487636117045","0.0000000431695120490773","0.125576800340324","0.218656534868192","1.59094976698316","10.8374800360456","19.5829419153700","66265063.1455840"
"exdqlm_multivar_synth_keep","2021-01-07","history","0.461315196780161","0.0111919542929831","0.136479716114666","0.217620140639490","2.09765933510764","10.1923771340976","298833.364134889","75605409.4305634"
"exdqlm_multivar_synth_keep","2021-01-08","history","0.436004102542210","0.0000000400111970761631","0.122086561952187","0.202618471480413","0.831199697307685","8.40766885413326","18.5390589731606","72807358.8704206"
"exdqlm_multivar_synth_keep","2021-01-09","history","0.421247680244083","0.000553898416248549","0.114562729708666","0.196847968921901","1.08183760160500","8.19112045108877","16.7412483215335","68574635.4896442"
"exdqlm_multivar_synth_keep","2021-01-10","history","0.411913100916138","0.0000000401949479505194","0.112327777132687","0.180421172609076","0.792641709886746","7.09676443939523","17.2782471243734","70809019.1777103"
"exdqlm_multivar_synth_keep","2021-01-11","history","0.404382188735916","0.0000000401569163568060","0.115047812021858","0.194448057383632","1.29246635761058","8.17502025604591","375525.837547678","79408321.7969853"
"exdqlm_multivar_synth_keep","2021-01-12","history","0.394888086010787","0.00327915333457196","0.112370141167977","0.196855134988456","1.43468185001859","8.06049106405997","16.3791169502091","57343195.7329657"
"exdqlm_multivar_synth_keep","2021-01-13","history","0.385302980620334","0.0000000409381818172727","0.107555178283380","0.185293042590946","1.04632307545931","7.31638400446810","67145.2577403219","54347066.1603096"
"exdqlm_multivar_synth_keep","2021-01-14","history","0.381443064866570","0.000673557546907124","0.111540306617823","0.182911580680081","0.812402993462478","7.27916009388992","85810.8201060278","42963109.6514984"
"exdqlm_multivar_synth_keep","2021-01-15","history","0.373678246897648","0.00268570047952726","0.108526512925099","0.185918466928618","1.02014982110582","7.52217910023853","14.7197519852262","36415937.7455956"
"exdqlm_multivar_synth_keep","2021-01-16","history","0.371727585006647","0.0000000661558331781654","0.0997147932596032","0.179136691237088","1.32372664387088","7.67274629286976","180336.634455355","27272215.5985251"
"exdqlm_multivar_synth_keep","2021-01-17","history","0.367814808732621","0.00319070253388032","0.103201547031797","0.173636968514569","1.09368100589318","6.96863512921173","14.4947153030070","24847554.8242324"
