"USGS","GloFAS","NWS3.0","PPT","SOIL","PCA","PPT_sq","SOIL_sq","PPT_x_SOIL","PPT_lag1","PPT_lag2","PPT_lag3","SOIL_lag1","SOIL_lag2","SOIL_lag3","intercept"
-0.72513706554659,-1.30219693545897,-0.911682730539402,0,1.86532297230467,1.33918257122438,0,0.638905768415416,0,0,0,0,0,0,0,1
-0.72513706554659,-1.30219693545897,-0.937823765283372,0,1.83757254277829,1.34004334341414,0,0.620037158811173,0,0,0,0,1.86536534396035,0,0,1
-0.72513706554659,-1.30219693545897,-0.962713707189291,0,1.8177606069892,1.34193489985543,0,0.606739272723018,0,0,0,0,1.8376142840704,1.86542160427446,0,1
-0.72513706554659,-1.30219693545897,-0.987718940281273,0,1.7900477539471,1.34490444088206,0,0.588380086329809,0,0,0,0,1.81780189824422,1.83766970739923,1.86548623736553,1
-0.72513706554659,-1.30219693545897,-1.01601288581151,0,1.73578524290835,1.34898114805606,0,0.553249098904995,0,0,0,0,1.79008841569212,1.81785672402198,1.83773337894312,1
-0.72513706554659,-1.30219693545897,-1.04045405895164,0,1.69397973254309,1.35412212785214,0,0.526920568266041,0,0,0,0,1.73582467205587,1.79014240561794,1.81791970908602,1
-0.72513706554659,-1.39498738054593,-1.06744750726615,0,1.67706701492522,1.36026646797322,0,0.516451527174086,0,0,0,0,1.69401821205952,1.73587702536114,1.79020443043682,1
-0.72513706554659,-1.39498738054593,-1.09545710018259,0,1.66467106733237,1.3673532561222,0,0.508845097207992,0,0,0,0,1.67710511026161,1.69406930446189,1.73593716999419,1
-0.72513706554659,-1.39498738054593,-1.12085504321532,0,1.64972585652044,1.37532158000199,0,0.499749414664198,0,0,0,0,1.6647088810892,1.67715569255671,1.69412800054184,1
-0.72513706554659,-1.39498738054593,-1.14713819269548,0,1.63507587707591,1.3841105273155,0,0.490913023999246,0,0,0,0,1.64976333079005,1.66475908950808,1.67721380261417,1
-0.801312227552921,-1.39498738054593,-1.17436421547134,0,1.62669215946173,1.39365918576564,0,0.485891697677087,0,0,0,0,1.6351130185646,1.64981308844395,1.66481677004828,1
-0.934000628458732,-1.39498738054593,-1.2005450718487,0,1.62479744185798,1.40390664305533,0,0.484760455494133,0,0,0,0,1.62672911051047,1.63516233435806,1.64987025113541,1
-0.934000628458732,-1.39498738054593,-1.22764920724188,0,1.62237862545632,1.41479198688746,0,0.483318215701675,0,0,0,0,1.62483434986736,1.62677817344124,1.63521898943048,1
-0.886942871985846,-1.39498738054593,-1.25573777343785,0.00849826101121418,1.61491429976225,1.42625430496494,9.22550335874819e-06,0.478881094307113,0.00322102627290637,0,0,0,1.62241547852119,1.62488335565124,1.62683453801941,1
-0.886942871985846,-1.39498738054593,-1.28145975147956,0,1.60317746860358,1.43823268499069,0,0.47194559052157,0,0.00849794942115421,0,0,1.61495098327158,1.62246441135074,1.6249396545778,1
-0.934000628458732,-1.39498738054593,-1.30923283642604,0,1.58640762607727,1.45066621466763,0,0.462123771912627,0,0,0.0084976378199624,0,1.60321388550548,1.61499969096838,1.62252062646577,1
-0.886942871985846,-1.39498738054593,-1.33680074625416,0.00849826101121418,1.59087569729208,1.46349398169864,9.22550335874819e-06,0.4647305542004,0.00317308009388514,0,0,0.00849732620763761,1.58644366204461,1.60326223920578,1.61505564744592,1
-0.886942871985846,-1.39498738054593,-1.36409955262647,0.0669134910967738,1.6135012681105,1.47665507378665,0.000571949017211581,0.478043429915032,0.0253394813541433,0.00849794942115421,0,0,1.59091183475368,1.58649150994691,1.60331778900432,1
-0.934000628458732,-1.49993998675951,-1.39106052871594,0,1.61765602928102,1.49008857863456,0,0.480508520576094,0,0.0669110377032295,0.0084976378199624,0,1.61353791952218,1.59095981741822,1.58654647867356,1
-0.934000628458732,-1.49993998675951,-1.41761016076267,0,1.60323949243907,1.50373358394529,0,0.471982108552137,0,0,0.0669085842220353,0.00849732620763761,1.61769277506998,1.6135865846003,1.5910149409627,1
-0.934000628458732,-1.49993998675951,-1.44227748460072,0,1.59166913485681,1.51752917742174,0,0.465194231697845,0,0,0,0.0669061306531825,1.60327591074987,1.61774156546053,1.61364249211656,1
-0.984360154252811,-1.49993998675951,-1.466286183461,0,1.58562948116654,1.53141444676682,0,0.461670532704421,0,0,0,0,1.5917052903417,1.60332426632087,1.61779761693849,1
-0.984360154252811,-1.49993998675951,-1.49994000679303,0,1.58138572397605,1.54532847968343,0,0.459202622194043,0,0,0,0,1.58566549945796,1.59175329693724,1.60337981826853,1
-1.03846329778535,-1.49993998675951,-1.52573684100139,0,1.58143654277556,1.55921036387449,0,0.459232136183706,0,0,0,0,1.58142164586861,1.58571332389051,1.59180844797418,1
-1.03846329778535,-1.49993998675951,-1.54760717523638,0,1.57916253426885,1.57299918704291,0,0.457912390575186,0,0,0,0,1.58147246582249,1.58146934230449,1.58576826565458,1
-0.984360154252811,-1.49993998675951,-1.57496805711732,0,1.55882325222385,1.5866340368916,0,0.446192722210978,0,0,0,0,1.57919840566064,1.58152016379113,1.58152413702318,1
