"model_id","draw_id","sample_index","date","segment","value"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-07","history","30.6191261159359"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-08","history","28.4023828480856"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-09","history","168494527499.359"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-10","history","23465848349.6010"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-11","history","0.0000000000494330515924637"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-12","history","59.4295408091160"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-13","history","34.1390793828096"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-14","history","3.51603783278825"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-15","history","488415873494.215"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-16","history","5.99221518099793"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-17","history","45.8837311818129"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-18","history","0.444705722018683"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-19","history","0.320357693668843"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-20","history","0.429358483489604"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-21","history","63.4398691655648"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-22","history","6044736705.45527"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-23","history","45.6263426020907"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-24","history","0.191219598108526"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-25","history","10.9191671245198"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-07","history","217886581904.031"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-08","history","0.0184466776199369"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-09","history","0.416711550047557"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-10","history","43.0322805778776"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-11","history","0.121941558603946"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-12","history","51639713751.5744"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-13","history","5.15595048153215"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-14","history","14.4572162514938"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-15","history","0.0474238249298399"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-16","history","0.600011954841838"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-17","history","0.193591643586530"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-18","history","0.403666311388810"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-19","history","0.204066070494993"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-20","history","18.1670278817595"
