"model_id","draw_id","sample_index","date","segment","value"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-07","history","1.01006098550144"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-08","history","0.902349051845408"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-09","history","1.28112401696534"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-10","history","1.36578111758482"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-11","history","1.44042201929409"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-12","history","2.67305852422644"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-13","history","1.97673448074634"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-14","history","1.31632925132403"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-15","history","1.99586645539888"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-16","history","1.19358726103583"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-17","history","1.42442851415860"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-18","history","0.864474103783714"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-19","history","0.995718483035741"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-20","history","0.809315538331960"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-21","history","1.30351874041992"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-22","history","1.41458692310098"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-23","history","1.19004224819769"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-24","history","0.825992240198627"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-12-25","history","0.983042248889879"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-07","history","1.34441323523827"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-08","history","0.570420200060820"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-09","history","0.741946547631144"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-10","history","1.15315799498349"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-11","history","1.42962191680128"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-12","history","4.13149885468382"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-13","history","1.80408748334913"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-14","history","1.45537021079965"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-15","history","0.889283879061050"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-16","history","1.10508820948871"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-17","history","1.03405106298271"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-18","history","0.886771174383832"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-19","history","0.957509747231708"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-20","history","1.20426000910428"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-21","history","1.90879692599225"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-22","history","1.18226123354059"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-23","history","0.651794536841989"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-24","history","0.674321240885757"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-12-25","history","0.725774514620400"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-07","history","0.608266152042700"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-08","history","1.01072426417208"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-09","history","0.776175902014598"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-10","history","1.01300707775661"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-11","history","1.36293450457148"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-12","history","1.72554049412432"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-13","history","3.45113454315657"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-14","history","1.01933419123210"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-15","history","1.14326995699475"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-16","history","0.869926558300895"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-17","history","1.25972537682110"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-18","history","1.65872177731345"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-19","history","1.96444199401086"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-20","history","1.11233392575648"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-21","history","0.878539080732342"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-22","history","1.50026367508720"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-23","history","1.44036633526341"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-24","history","0.816463649242710"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-12-25","history","0.604767761587454"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-07","history","0.857261206597076"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-08","history","0.964165916580866"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-09","history","1.36665306437230"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-10","history","0.878986535300412"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-11","history","1.43300114816851"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-12","history","2.54479243451464"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-13","history","2.40759846277809"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-14","history","1.11365769246580"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-15","history","1.15688156241445"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-16","history","1.41570706014615"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-17","history","1.09808280908087"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-18","history","1.60134343154178"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-19","history","1.96631382891700"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-20","history","0.744569792006706"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-21","history","1.92483113618746"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-22","history","1.61385954642020"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-23","history","1.18057300480604"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-24","history","1.64431468548083"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-12-25","history","1.51892367765084"
