"USGS","GloFAS","NWS3.0","PPT","SOIL","PCA","PPT_sq","SOIL_sq","PPT_x_SOIL","PPT_lag1","PPT_lag2","PPT_lag3","SOIL_lag1","SOIL_lag2","SOIL_lag3","intercept"
-0.064118715138251,-0.564745636270091,0.500554248085235,0.363610473258359,4.31747893664003,-1.88701947748115,0.0143210838344417,3.2146674916113,0.333725938168395,0.206879153177571,0.0634539548800886,0,4.24101053682513,4.00495552702698,4.01846648066201,1
-0.0945406427541143,-0.665637561699642,0.457317971240253,0.00923115809067521,4.20310862754163,-1.87167525580788,9.2302931982438e-06,3.04660978129202,0.00824802852346078,0.363617581598918,0.206881266866497,0.0634539548800886,4.31457270826997,4.23986770350603,4.00391800340922,1
-0.108509025275606,-0.703041434053817,0.434610864071444,0,4.1201541238483,-1.85412417820675,0,2.92753791035793,0,0.00923133855361642,0.363621296687866,0.206881266866497,4.2002793853577,4.31341005201013,4.23876932354927,1
-0.113681768746289,-0.85311784127572,0.414465609970997,0.104943697465159,4.04952042735295,-1.83451771715765,0.00119293242240994,2.82802205169754,0.0903406699360599,0,0.00923143287040849,0.363621296687866,4.11738072090193,4.19914752794082,4.31229262017552,1
-0.0995771747084645,-0.928885189543447,0.410382971565469,0.202502470774495,4.04869990309678,-1.81300734514035,0.00444184881090937,2.8268761255845,0.174288713810942,0.104945749043967,0,0.00923143287040849,4.04679457012844,4.11627120234864,4.19805969695111,1
-0.124181567725146,-0.95604116813909,0.38091502931985,0,3.99347721805502,-1.7897445346347,0,2.75028706258022,0,0.202506429561802,0.104946821277027,0,4.04597459819248,4.04570407256184,4.11520484129651,1
0.640076128228299,-1.01361282657687,0.453961808772772,0.0531520363718745,4.17015197053674,-1.76488075812053,0.00030601515516661,2.99902003786239,0.0471188997793033,0,0.202508498574513,0.104946821277027,3.99078908524497,4.04488432158531,4.04465599262751,1
0.492214901669397,-0.312704478106395,1.05719619935735,3.33584924349766,4.659772131288,-1.73856748807768,1.20535770957484,3.74459594604517,3.3044139450353,0.0531530754584897,0,0.202508498574513,4.16734491249614,3.98971367958479,4.04383645401563,1
0.305995918690571,-0.209573275157934,0.888042524336952,0,4.37768365317447,-1.71095619698596,0,3.30494588602514,0,3.33591445711008,0.0531536185246482,0,4.65663549480067,4.16622192999542,3.98868010451941,1
0.219588047955171,-0.302515929991133,0.811855223517928,0,4.25340445299277,-1.68219835732522,0,3.11995957024273,0,0,3.33594854022255,0.0531536185246482,4.37473689915095,4.65538066221957,4.16514262870979,1
0.162462789569641,-0.413398773197639,0.777943095532888,0,4.18646078769111,-1.65244544157527,0,3.02252331084313,0,0,0,3.33594854022255,4.25054135513589,4.37355803033012,4.65417463949244,1
0.138075878948821,-0.519686250522123,0.765196620993586,0,4.19423362702485,-1.62184892221595,0,3.033757333607,0,0,0,0,4.18364275168216,4.24939595352872,4.37242501656267,1
0.242536513038169,-0.580504823694893,0.837136158619225,1.79492584755285,4.46884883699817,-1.5905602717271,0.348976467652546,3.44403005255927,1.70516153503189,0,0,0,4.19141035887777,4.18251537737117,4.2482951051839,1
0.14352134545699,-0.323075993395762,0.820440870226978,0.0349812324883867,4.38218043992368,-1.55873096258853,0.000132548046934439,3.31173909952935,0.0325873251598985,1.79496093714774,0,0,4.46584071687479,4.19028089141463,4.18143185510571,1
0.106518377253225,-0.413398773197639,0.767025141573335,0,4.26291833869754,-1.52651246728008,0,3.13393244116554,0,0.0349819163479891,1.7949792763037,0,4.37923065897417,4.46463729813184,4.18919535741542,1
0.0709066227993696,-0.519686250522123,0.727372697362978,0,4.18360982674671,-1.49405625828158,0,3.01840806302507,0,0,0.0349822737590093,1.7949792763037,4.26004883675046,4.37805057921118,4.46348068937293,1
0.063638910031381,-0.647699465173934,0.708756920000182,0.0894936499306388,4.3113682018323,-1.46151380807285,0.000867536110152316,3.20557418540602,0.0820220626115332,0,0,0.0349822737590093,4.1807937098076,4.25890087314382,4.3769164016042,1
0.0275520999412901,-0.549366601931091,0.660451234454665,0.12729280760335,4.30070442571455,-1.42903658913374,0.00175513630706449,3.18973640541269,0.116376907528716,0.0894953994713928,0,0,4.3084660867865,4.17966710323343,4.2577975624549,1
0.000202572297766608,-0.647699465173934,0.624183979820965,0,4.19116802291247,-1.39677607394405,0,3.02932415179243,0,0.127295296092251,0.0894963138478869,0,4.29780948878569,4.30730507608976,4.17858431884176,1
-0.0092579059399225,-0.806792806199569,0.603131539830001,0,4.13843130687362,-1.36488373498364,0,2.9535688910465,0,0,0.127296596671133,0.0894963138478869,4.18834681831816,4.29665134974305,4.30618922580998,1
-0.0342744054480837,-0.902720455717881,0.560873610342975,0,4.07599675509513,-1.33351104473232,0,2.86512294486261,0,0,0,0.127296596671133,4.13564560099107,4.18721817639323,4.29553825941718,1
